datetime,Global_reactive_power_lag1,Voltage_lag1,Global_intensity_lag1,Sub_metering_1_lag1,Sub_metering_2_lag1,Sub_metering_3_lag1,hour_of_day_lag1,day_of_week_lag1,month_lag1,year_lag1
2006-12-18 03:00:00,0.1090666666666666,246.891,1.2566666666666666,0.0,0.0,0.0,2.0,0.0,12.0,2006.0
2006-12-18 04:00:00,0.1477666666666666,245.73183333333333,1.4,0.0,0.5666666666666667,0.0,3.0,0.0,12.0,2006.0
2006-12-18 05:00:00,0.08,245.507,4.176666666666667,0.0,0.0666666666666666,12.55,4.0,0.0,12.0,2006.0
2006-12-18 06:00:00,0.1219333333333333,245.2531666666667,1.2933333333333332,0.0,0.4666666666666667,0.0,5.0,0.0,12.0,2006.0
2006-12-18 07:00:00,0.1129,245.70433333333327,2.6,0.0,0.0833333333333333,0.0,6.0,0.0,12.0,2006.0
2006-12-18 08:00:00,0.153,240.96233333333333,10.22,0.0833333333333333,0.45,11.3,7.0,0.0,12.0,2006.0
2006-12-18 09:00:00,0.0737333333333333,237.8803333333333,8.726666666666667,12.466666666666669,0.0333333333333333,17.35,8.0,0.0,12.0,2006.0
2006-12-18 10:00:00,0.0851666666666666,237.40466666666669,6.816666666666666,5.166666666666667,0.4833333333333333,17.266666666666666,9.0,0.0,12.0,2006.0
2006-12-18 11:00:00,0.0528333333333333,239.0805,5.426666666666667,0.0,0.0,17.5,10.0,0.0,12.0,2006.0
2006-12-18 12:00:00,0.1273333333333333,239.771,6.47,0.0,0.5166666666666667,17.6,11.0,0.0,12.0,2006.0
2006-12-18 13:00:00,0.0873,242.58,7.246666666666667,0.0,0.0,18.016666666666666,12.0,0.0,12.0,2006.0
2006-12-18 14:00:00,0.1265,241.95416666666668,6.94,0.0,0.5333333333333333,17.366666666666667,13.0,0.0,12.0,2006.0
2006-12-18 15:00:00,0.0493,242.1965,7.096666666666667,0.0,0.0,17.383333333333333,14.0,0.0,12.0,2006.0
2006-12-18 16:00:00,0.1040666666666666,242.4235,7.31,0.0,0.5166666666666667,17.983333333333334,15.0,0.0,12.0,2006.0
2006-12-18 17:00:00,0.2044333333333333,242.38066666666663,8.096666666666668,0.0,0.0,17.983333333333334,16.0,0.0,12.0,2006.0
2006-12-18 18:00:00,0.0978,238.72916666666663,8.993333333333334,0.0,0.3333333333333333,17.45,17.0,0.0,12.0,2006.0
2006-12-18 19:00:00,0.0791,236.6685,10.083333333333334,0.0,0.25,16.916666666666668,18.0,0.0,12.0,2006.0
2006-12-18 20:00:00,0.2007666666666666,235.32916666666668,11.19,0.0,9.1,0.0,19.0,0.0,12.0,2006.0
2006-12-18 21:00:00,0.1203666666666666,234.52433333333332,13.046666666666663,0.0,0.5,13.25,20.0,0.0,12.0,2006.0
2006-12-18 22:00:00,0.0717333333333333,237.5908333333333,9.24,0.0,0.0,3.716666666666667,21.0,0.0,12.0,2006.0
2006-12-18 23:00:00,0.1079666666666666,240.2115,7.25,0.0,8.85,0.0,22.0,0.0,12.0,2006.0
2006-12-19 00:00:00,0.1325,242.6593333333333,6.6,0.0,20.316666666666663,0.0,23.0,0.0,12.0,2006.0
2006-12-19 01:00:00,0.0928333333333333,242.07116666666667,3.543333333333333,0.0,0.9666666666666668,8.15,0.0,1.0,12.0,2006.0
2006-12-19 02:00:00,0.0758666666666666,241.8083333333333,1.57,0.0,0.25,0.7333333333333333,1.0,1.0,12.0,2006.0
2006-12-19 03:00:00,0.1057333333333333,245.7795,1.4633333333333334,0.0,0.6333333333333333,0.0,2.0,1.0,12.0,2006.0
2006-12-19 04:00:00,0.073,244.46316666666664,1.3633333333333333,0.0,0.1666666666666666,0.0,3.0,1.0,12.0,2006.0
2006-12-19 05:00:00,0.1024666666666666,244.1865,1.5,0.0,0.7166666666666667,0.0,4.0,1.0,12.0,2006.0
2006-12-19 06:00:00,0.0708666666666666,243.0758333333333,1.38,0.0,0.1666666666666666,0.0,5.0,1.0,12.0,2006.0
2006-12-19 07:00:00,0.1067999999999999,242.02966666666669,3.466666666666667,0.0,0.6833333333333333,0.0,6.0,1.0,12.0,2006.0
2006-12-19 08:00:00,0.0844333333333333,239.42616666666663,7.543333333333334,0.0,0.0,7.4,7.0,1.0,12.0,2006.0
2006-12-19 09:00:00,0.1224333333333333,236.14633333333333,16.54,9.35,26.183333333333334,17.1,8.0,1.0,12.0,2006.0
2006-12-19 10:00:00,0.0874666666666666,239.57233333333332,6.963333333333334,4.633333333333334,14.366666666666667,3.2666666666666666,9.0,1.0,12.0,2006.0
2006-12-19 11:00:00,0.1257666666666666,242.30566666666667,1.9433333333333327,0.0,1.4166666666666667,0.0,10.0,1.0,12.0,2006.0
2006-12-19 12:00:00,0.0845333333333333,240.325,9.863333333333332,0.0,34.35,0.0,11.0,1.0,12.0,2006.0
2006-12-19 13:00:00,0.1326999999999999,242.9586666666667,1.9233333333333331,0.0,2.9166666666666665,0.0,12.0,1.0,12.0,2006.0
2006-12-19 14:00:00,0.0817666666666666,243.6025,1.2933333333333332,0.0,0.6166666666666667,0.0,13.0,1.0,12.0,2006.0
2006-12-19 15:00:00,0.1188666666666666,246.94583333333333,1.3333333333333333,0.0,0.75,0.0,14.0,1.0,12.0,2006.0
2006-12-19 16:00:00,0.0808666666666666,241.74066666666667,1.8066666666666669,0.0,0.1666666666666666,2.216666666666667,15.0,1.0,12.0,2006.0
2006-12-19 17:00:00,0.0916666666666666,242.71433333333331,5.613333333333333,0.0,0.7166666666666667,18.03333333333333,16.0,1.0,12.0,2006.0
2006-12-19 18:00:00,0.1444333333333333,238.60666666666663,8.843333333333334,0.0,0.1666666666666666,17.433333333333334,17.0,1.0,12.0,2006.0
2006-12-19 19:00:00,0.1033,237.6405,9.256666666666666,0.0,0.7333333333333333,17.3,18.0,1.0,12.0,2006.0
2006-12-19 20:00:00,0.0729333333333333,241.08,7.603333333333333,0.0,0.05,11.65,19.0,1.0,12.0,2006.0
2006-12-19 21:00:00,0.2373666666666666,241.32816666666668,12.48,0.0,26.9,0.0,20.0,1.0,12.0,2006.0
2006-12-19 22:00:00,0.1065,240.87,6.343333333333334,0.0,12.45,0.0,21.0,1.0,12.0,2006.0
2006-12-19 23:00:00,0.146,242.67933333333332,3.0133333333333336,0.0,1.1666666666666667,0.0,22.0,1.0,12.0,2006.0
2006-12-20 00:00:00,0.0670999999999999,246.62716666666665,1.5833333333333333,0.0,0.1666666666666666,0.0,23.0,1.0,12.0,2006.0
2006-12-20 01:00:00,0.146,245.81133333333332,1.9866666666666668,0.0,0.7166666666666667,0.0,0.0,2.0,12.0,2006.0
2006-12-20 02:00:00,0.0566666666666666,243.80533333333327,1.1133333333333333,0.0,0.1666666666666666,0.0,1.0,2.0,12.0,2006.0
2006-12-20 03:00:00,0.1236,245.5675,3.243333333333333,0.0,0.7,7.933333333333334,2.0,2.0,12.0,2006.0
2006-12-20 04:00:00,0.0684666666666666,246.1508333333333,1.3433333333333333,0.0,0.1666666666666666,0.7,3.0,2.0,12.0,2006.0
2006-12-20 05:00:00,0.0974333333333333,246.43366666666668,1.2466666666666666,0.0,0.4666666666666667,0.0,4.0,2.0,12.0,2006.0
2006-12-20 06:00:00,0.0771999999999999,244.7955,1.12,0.0,0.2,0.0,5.0,2.0,12.0,2006.0
2006-12-20 07:00:00,0.0665666666666666,244.074,1.18,0.0,0.0,0.0,6.0,2.0,12.0,2006.0
2006-12-20 08:00:00,0.1923,243.315,6.4366666666666665,0.0,0.5166666666666667,4.666666666666667,7.0,2.0,12.0,2006.0
2006-12-20 09:00:00,0.0882,239.79233333333332,12.203333333333337,0.0,9.616666666666667,17.616666666666667,8.0,2.0,12.0,2006.0
2006-12-20 10:00:00,0.1083666666666666,243.12283333333332,5.626666666666666,0.0,0.5333333333333333,18.1,9.0,2.0,12.0,2006.0
2006-12-20 11:00:00,0.0471666666666666,240.5805,6.25,0.0,3.2333333333333334,17.716666666666665,10.0,2.0,12.0,2006.0
2006-12-20 12:00:00,0.1652,240.51316666666668,12.073333333333332,0.0,25.166666666666668,17.7,11.0,2.0,12.0,2006.0
2006-12-20 13:00:00,0.0721333333333333,242.6063333333333,5.826666666666667,0.0,0.0833333333333333,18.016666666666666,12.0,2.0,12.0,2006.0
2006-12-20 14:00:00,0.1101666666666666,242.46766666666664,5.88,0.0,0.4666666666666667,18.0,13.0,2.0,12.0,2006.0
2006-12-20 15:00:00,0.0926666666666666,244.0345,5.319999999999999,0.0,0.05,16.583333333333332,14.0,2.0,12.0,2006.0
2006-12-20 16:00:00,0.0714333333333333,245.71916666666667,1.2366666666666668,0.0,0.2,0.0,15.0,2.0,12.0,2006.0
2006-12-20 17:00:00,0.1091666666666666,244.1135,2.07,0.0,0.3166666666666666,0.0,16.0,2.0,12.0,2006.0
2006-12-20 18:00:00,0.0773666666666666,242.92066666666668,2.3766666666666665,0.0,0.0,0.0,17.0,2.0,12.0,2006.0
2006-12-20 19:00:00,0.1579666666666666,239.24066666666667,11.893333333333334,0.0,0.5166666666666667,10.516666666666667,18.0,2.0,12.0,2006.0
2006-12-20 20:00:00,0.0877,236.7398333333333,13.71,0.0,0.0,17.183333333333334,19.0,2.0,12.0,2006.0
2006-12-20 21:00:00,0.2655333333333333,236.34516666666664,15.136666666666668,0.0,0.5166666666666667,17.116666666666667,20.0,2.0,12.0,2006.0
2006-12-20 22:00:00,0.1604999999999999,235.9923333333333,15.403333333333334,0.0,0.0,17.066666666666666,21.0,2.0,12.0,2006.0
2006-12-20 23:00:00,0.0881,238.8605,12.753333333333332,0.0,0.3666666666666666,17.483333333333334,22.0,2.0,12.0,2006.0
2006-12-21 00:00:00,0.1534,242.39116666666663,9.786666666666669,0.0,0.1333333333333333,17.983333333333334,23.0,2.0,12.0,2006.0
2006-12-21 01:00:00,0.1555333333333333,243.4258333333333,6.323333333333333,0.0,0.0,18.133333333333333,0.0,3.0,12.0,2006.0
2006-12-21 02:00:00,0.1218333333333333,243.69816666666665,5.6866666666666665,0.0,0.5166666666666667,18.183333333333334,1.0,3.0,12.0,2006.0
2006-12-21 03:00:00,0.0393,243.65366666666665,5.15,0.0,0.0,17.2,2.0,3.0,12.0,2006.0
2006-12-21 04:00:00,0.1198666666666666,244.56716666666668,1.3333333333333333,0.0,0.5,0.0,3.0,3.0,12.0,2006.0
2006-12-21 05:00:00,0.0424999999999999,244.74016666666665,1.02,0.0,0.0,0.0,4.0,3.0,12.0,2006.0
2006-12-21 06:00:00,0.1058333333333333,243.9495,1.2633333333333332,0.0,0.3833333333333333,0.0,5.0,3.0,12.0,2006.0
2006-12-21 07:00:00,0.0531666666666666,244.8505,1.22,0.0,0.1333333333333333,0.0,6.0,3.0,12.0,2006.0
2006-12-21 08:00:00,0.0838333333333333,241.29366666666664,5.37,0.0,0.0,0.0,7.0,3.0,12.0,2006.0
2006-12-21 09:00:00,0.153,239.4945,6.593333333333334,0.0,0.5,5.083333333333333,8.0,3.0,12.0,2006.0
2006-12-21 10:00:00,0.0516999999999999,238.47766666666664,10.78,11.1,9.366666666666667,17.433333333333334,9.0,3.0,12.0,2006.0
2006-12-21 11:00:00,0.0708,239.706,7.403333333333333,9.483333333333333,0.5166666666666667,14.833333333333334,10.0,3.0,12.0,2006.0
2006-12-21 12:00:00,0.1078333333333333,241.6113333333333,2.3366666666666664,0.0,0.0,0.0,11.0,3.0,12.0,2006.0
2006-12-21 13:00:00,0.1311666666666666,242.67416666666668,3.583333333333333,0.0,7.666666666666667,0.0,12.0,3.0,12.0,2006.0
2006-12-21 14:00:00,0.0645,241.79783333333336,7.0600000000000005,0.0,19.866666666666667,3.883333333333333,13.0,3.0,12.0,2006.0
2006-12-21 15:00:00,0.1185,243.3195,4.336666666666667,0.0,1.2,8.333333333333334,14.0,3.0,12.0,2006.0
2006-12-21 16:00:00,0.0457,242.9063333333333,1.3633333333333333,0.0,0.1666666666666666,0.0,15.0,3.0,12.0,2006.0
2006-12-21 17:00:00,0.0969,239.9063333333333,5.623333333333333,0.0,0.7166666666666667,17.283333333333335,16.0,3.0,12.0,2006.0
2006-12-21 18:00:00,0.1480333333333333,235.01833333333332,7.533333333333333,0.0,0.1666666666666666,11.983333333333333,17.0,3.0,12.0,2006.0
2006-12-21 19:00:00,0.1198333333333333,233.8943333333333,10.416666666666666,0.0,0.7,16.766666666666666,18.0,3.0,12.0,2006.0
2006-12-21 20:00:00,0.0944333333333333,235.0005,9.356666666666666,4.683333333333334,0.1666666666666666,11.7,19.0,3.0,12.0,2006.0
2006-12-21 21:00:00,0.2512666666666667,234.50033333333332,10.44,4.15,0.6,4.283333333333333,20.0,3.0,12.0,2006.0
2006-12-21 22:00:00,0.0443,238.31216666666663,4.1033333333333335,0.0,0.0333333333333333,8.583333333333334,21.0,3.0,12.0,2006.0
2006-12-21 23:00:00,0.0934666666666666,242.8665,1.2066666666666668,0.0,0.2,0.0,22.0,3.0,12.0,2006.0
2006-12-22 00:00:00,0.0894666666666666,245.3503333333333,1.1733333333333331,0.0,0.3166666666666666,0.0,23.0,3.0,12.0,2006.0
2006-12-22 01:00:00,0.0791333333333333,245.67816666666667,1.143333333333333,0.0,0.0,0.0,0.0,4.0,12.0,2006.0
2006-12-22 02:00:00,0.0927,244.4538333333333,1.1733333333333331,0.0,0.5166666666666667,0.0,1.0,4.0,12.0,2006.0
2006-12-22 03:00:00,0.0792666666666666,246.83783333333332,1.143333333333333,0.0,0.0,0.0,2.0,4.0,12.0,2006.0
2006-12-22 04:00:00,0.0935333333333333,245.79283333333333,1.1733333333333331,0.0,0.5166666666666667,0.0,3.0,4.0,12.0,2006.0
2006-12-22 05:00:00,0.0722666666666666,245.3595,1.1366666666666667,0.0,0.0,0.0,4.0,4.0,12.0,2006.0
2006-12-22 06:00:00,0.0840666666666666,245.11933333333332,3.33,0.0,0.3833333333333333,8.9,5.0,4.0,12.0,2006.0
2006-12-22 07:00:00,0.0861,245.3093333333333,2.033333333333333,0.0,0.1333333333333333,0.0,6.0,4.0,12.0,2006.0
2006-12-22 08:00:00,0.1060666666666666,240.929,7.206666666666666,0.0,0.0,3.733333333333333,7.0,4.0,12.0,2006.0
2006-12-22 09:00:00,0.1080333333333333,240.45033333333333,11.426666666666668,11.116666666666667,0.5166666666666667,17.716666666666665,8.0,4.0,12.0,2006.0
2006-12-22 10:00:00,0.0455333333333333,239.54966666666667,7.87,10.016666666666667,0.0,17.583333333333332,9.0,4.0,12.0,2006.0
2006-12-22 11:00:00,0.0944333333333333,239.67933333333332,5.569999999999999,0.0,0.5,17.583333333333332,10.0,4.0,12.0,2006.0
2006-12-22 12:00:00,0.0807,238.3455,5.260000000000001,3.75,0.0,12.7,11.0,4.0,12.0,2006.0
2006-12-22 13:00:00,0.384,240.199,5.516666666666667,10.633333333333333,0.5666666666666667,0.0,12.0,4.0,12.0,2006.0
2006-12-22 14:00:00,0.2478,240.6858333333333,3.04,0.0,0.0,0.0,13.0,4.0,12.0,2006.0
2006-12-22 15:00:00,0.1617,240.8311666666667,3.55,0.0,0.5666666666666667,6.033333333333333,14.0,4.0,12.0,2006.0
2006-12-22 16:00:00,0.0987,241.859,5.973333333333333,0.0,0.0,17.916666666666668,15.0,4.0,12.0,2006.0
2006-12-22 17:00:00,0.1385666666666666,241.79483333333332,6.476666666666668,0.0,0.5333333333333333,17.9,16.0,4.0,12.0,2006.0
2006-12-22 18:00:00,0.0918,238.84466666666668,6.243333333333334,0.0,0.0,10.516666666666667,17.0,4.0,12.0,2006.0
2006-12-22 19:00:00,0.3056333333333333,237.5076666666667,11.39,0.0,0.5166666666666667,3.9,18.0,4.0,12.0,2006.0
2006-12-22 20:00:00,0.2473,237.406,16.54,0.0,0.0,17.266666666666666,19.0,4.0,12.0,2006.0
2006-12-22 21:00:00,0.1398,235.5305,15.05,7.816666666666666,0.5666666666666667,17.016666666666666,20.0,4.0,12.0,2006.0
2006-12-22 22:00:00,0.0659333333333333,235.13616666666667,19.453333333333333,9.183333333333334,0.0,16.75,21.0,4.0,12.0,2006.0
2006-12-22 23:00:00,0.0892333333333333,239.19966666666667,12.983333333333333,0.0,0.3833333333333333,0.0,22.0,4.0,12.0,2006.0
2006-12-23 00:00:00,0.1228,241.93,10.266666666666667,0.0,0.1333333333333333,0.0,23.0,4.0,12.0,2006.0
2006-12-23 01:00:00,0.0824666666666666,243.02033333333333,7.436666666666666,0.0,0.0333333333333333,0.0,0.0,5.0,12.0,2006.0
2006-12-23 02:00:00,0.1173999999999999,243.8125,7.55,0.0,0.4833333333333333,0.0,1.0,5.0,12.0,2006.0
2006-12-23 03:00:00,0.0681333333333333,243.84133333333327,7.510000000000001,0.0,0.0,0.0,2.0,5.0,12.0,2006.0
2006-12-23 04:00:00,0.1066666666666666,243.687,7.656666666666666,0.0,0.5166666666666667,0.0,3.0,5.0,12.0,2006.0
2006-12-23 05:00:00,0.0643666666666666,243.006,8.156666666666668,0.0,0.0,2.066666666666667,4.0,5.0,12.0,2006.0
2006-12-23 06:00:00,0.1127666666666666,242.44916666666668,9.53,0.0,0.4666666666666667,7.066666666666666,5.0,5.0,12.0,2006.0
2006-12-23 07:00:00,0.0718333333333333,242.4668333333333,7.239999999999999,0.0,0.05,0.0,6.0,5.0,12.0,2006.0
2006-12-23 08:00:00,0.0555333333333333,237.767,16.983333333333334,0.0,0.0,10.85,7.0,5.0,12.0,2006.0
2006-12-23 09:00:00,0.0953666666666666,239.10316666666668,17.55666666666667,0.0,0.5166666666666667,17.5,8.0,5.0,12.0,2006.0
2006-12-23 10:00:00,0.0781333333333333,240.8125,13.53,0.0,0.0,17.766666666666666,9.0,5.0,12.0,2006.0
2006-12-23 11:00:00,0.2029333333333333,239.137,12.56,0.0,0.5166666666666667,8.6,10.0,5.0,12.0,2006.0
2006-12-23 12:00:00,0.1057333333333333,237.715,13.303333333333336,0.0,0.0,10.816666666666666,11.0,5.0,12.0,2006.0
2006-12-23 13:00:00,0.0909666666666666,238.7565,12.35,0.0,0.1666666666666666,9.566666666666666,12.0,5.0,12.0,2006.0
2006-12-23 14:00:00,0.1617,239.85083333333333,14.313333333333333,0.0,0.35,17.616666666666667,13.0,5.0,12.0,2006.0
2006-12-23 15:00:00,0.2448999999999999,240.501,15.76,0.0,0.0,17.716666666666665,14.0,5.0,12.0,2006.0
2006-12-23 16:00:00,0.3309666666666667,241.3135,16.89666666666667,0.0,0.5166666666666667,17.833333333333332,15.0,5.0,12.0,2006.0
2006-12-23 17:00:00,0.4025999999999999,240.47683333333333,18.216666666666665,1.2666666666666666,1.0833333333333333,17.716666666666665,16.0,5.0,12.0,2006.0
2006-12-23 18:00:00,0.2159666666666666,233.64416666666665,23.36,16.183333333333334,0.6666666666666666,16.75,17.0,5.0,12.0,2006.0
2006-12-23 19:00:00,0.0997666666666666,238.0005,16.363333333333333,0.0,0.0166666666666666,17.35,18.0,5.0,12.0,2006.0
2006-12-23 20:00:00,0.2053333333333333,238.72933333333333,17.3,0.0,0.6,17.466666666666665,19.0,5.0,12.0,2006.0
2006-12-23 21:00:00,0.1247666666666666,238.51883333333333,17.596666666666668,0.0,0.35,17.416666666666668,20.0,5.0,12.0,2006.0
2006-12-23 22:00:00,0.2357666666666666,238.59466666666668,13.893333333333334,0.0,0.2166666666666666,5.666666666666667,21.0,5.0,12.0,2006.0
2006-12-23 23:00:00,0.2890333333333333,238.1903333333333,18.31,14.433333333333334,0.5,0.0,22.0,5.0,12.0,2006.0
2006-12-24 00:00:00,0.1280666666666666,239.87150000000003,23.3,12.6,0.0333333333333333,15.666666666666666,23.0,5.0,12.0,2006.0
2006-12-24 01:00:00,0.0906666666666666,239.11266666666668,17.08,0.0,0.5,17.533333333333335,0.0,6.0,12.0,2006.0
2006-12-24 02:00:00,0.0517666666666666,237.61066666666665,14.016666666666667,7.283333333333333,0.0333333333333333,17.3,1.0,6.0,12.0,2006.0
2006-12-24 03:00:00,0.1037333333333333,244.43266666666665,10.066666666666666,7.683333333333334,0.3666666666666666,3.6666666666666665,2.0,6.0,12.0,2006.0
2006-12-24 04:00:00,0.0719,246.862,7.346666666666667,0.0,0.15,0.0,3.0,6.0,12.0,2006.0
2006-12-24 05:00:00,0.0679,245.86616666666663,7.266666666666667,0.0,0.05,0.0,4.0,6.0,12.0,2006.0
2006-12-24 06:00:00,0.1084666666666666,245.83566666666667,7.533333333333333,0.0,0.4666666666666667,0.0,5.0,6.0,12.0,2006.0
2006-12-24 07:00:00,0.0506666666666666,245.5908333333333,8.446666666666667,0.0,0.0,0.0,6.0,6.0,12.0,2006.0
2006-12-24 08:00:00,0.0996666666666666,242.79533333333333,6.97,0.0,0.5166666666666667,0.0,7.0,6.0,12.0,2006.0
2006-12-24 09:00:00,0.0522666666666666,241.69866666666667,6.596666666666667,0.0,0.0,0.0,8.0,6.0,12.0,2006.0
2006-12-24 10:00:00,0.0939,239.8898333333333,11.81,0.0,0.3833333333333333,14.383333333333333,9.0,6.0,12.0,2006.0
2006-12-24 11:00:00,0.1063,236.69816666666665,11.376666666666669,0.0,8.666666666666666,17.166666666666668,10.0,6.0,12.0,2006.0
2006-12-24 12:00:00,0.1155333333333333,237.66816666666668,8.813333333333333,0.0,1.5666666666666669,17.3,11.0,6.0,12.0,2006.0
2006-12-24 13:00:00,0.2190666666666666,236.93233333333333,6.446666666666667,0.0,6.316666666666666,2.083333333333333,12.0,6.0,12.0,2006.0
2006-12-24 14:00:00,0.1589999999999999,237.2963333333333,13.786666666666669,0.0,30.516666666666666,5.716666666666667,13.0,6.0,12.0,2006.0
2006-12-24 15:00:00,0.1094,243.928,5.6433333333333335,0.0,1.5333333333333334,10.05,14.0,6.0,12.0,2006.0
2006-12-24 16:00:00,0.2334,243.1828333333333,12.823333333333332,6.55,30.616666666666667,0.0,15.0,6.0,12.0,2006.0
2006-12-24 17:00:00,0.1261,243.88066666666663,8.313333333333334,6.866666666666666,0.8666666666666667,9.65,16.0,6.0,12.0,2006.0
2006-12-24 18:00:00,0.0978333333333333,238.02033333333333,7.13,0.0,0.5166666666666667,0.0,17.0,6.0,12.0,2006.0
2006-12-24 19:00:00,0.1193999999999999,241.1563333333333,2.1100000000000003,0.0,0.6,0.0,18.0,6.0,12.0,2006.0
2006-12-24 20:00:00,0.0572333333333333,241.41983333333332,1.85,0.0,0.0,0.0,19.0,6.0,12.0,2006.0
2006-12-24 21:00:00,0.0753666666666666,241.94233333333332,1.9566666666666668,0.0,0.0,0.0,20.0,6.0,12.0,2006.0
2006-12-24 22:00:00,0.1006333333333333,242.20816666666667,2.0033333333333334,0.0,0.5833333333333334,0.0,21.0,6.0,12.0,2006.0
2006-12-24 23:00:00,0.0859666666666666,243.3781666666667,1.97,0.0,0.0,0.0,22.0,6.0,12.0,2006.0
2006-12-25 00:00:00,0.1021666666666666,243.09233333333336,2.0133333333333336,0.0,0.45,0.0,23.0,6.0,12.0,2006.0
2006-12-25 01:00:00,0.1284666666666666,244.1065,4.1466666666666665,0.0,0.15,2.95,0.0,0.0,12.0,2006.0
